BANK_ID,TELCO_ID
26652,C-61998
14727,C-45892
14257,C-45272
25045,C-59875
25537,C-60557
24135,C-58672
19192,C-51955
11268,C-41495
26638,C-61979
19035,C-51749
23961,C-58436
13984,C-44913
20211,C-53363
22639,C-56659
20306,C-53493
26470,C-61760
22430,C-56378
23602,C-57959
26305,C-61534
10688,C-40805
12974,C-43605
26297,C-61524
15447,C-46859
15778,C-47303
11030,C-41211
19642,C-52591
14315,C-45338
14577,C-45685
27190,C-62689
16244,C-47935
27456,C-63032
27452,C-63027
13647,C-44460
28518,C-64427
21404,C-54990
28314,C-64161
24185,C-58739
18224,C-50630
12815,C-43413
13447,C-44210
16143,C-47790
17712,C-49924
25980,C-61122
19453,C-52323
27571,C-63185
27131,C-62615
27616,C-63243
18730,C-51323
20208,C-53356
13857,C-44742
23662,C-58038
23997,C-58485
27763,C-63434
27763,C-63433
20443,C-53689
21391,C-54975
19023,C-51731
22123,C-55970
20609,C-53903
12577,C-43110
26078,C-61247
22927,C-57051
23324,C-57587
12911,C-43529
19736,C-52719
11951,C-42319
27498,C-63085
19530,C-52429
21833,C-55566
28808,C-64809
21850,C-55587
23688,C-58071
29079,C-65144
27822,C-63511
23385,C-57670
21323,C-54885
20666,C-53974
25426,C-60403
21526,C-55164
26023,C-61174
24603,C-59293
19978,C-53047
18133,C-50499
22138,C-55992
26666,C-62021
25651,C-60700
15739,C-47252
22485,C-56453
21759,C-55470
16876,C-48791
20453,C-53702
16876,C-48790
22737,C-56803
24140,C-58680
10234,C-40268
14408,C-45450
16202,C-47883
14609,C-45727
19517,C-52410
23478,C-57793
23535,C-57872
14285,C-45304
18793,C-51410
17391,C-49493
11290,C-41520
21144,C-54641
10514,C-40594
15643,C-47121
15593,C-47058
25064,C-59898
13946,C-44863
18498,C-51010
26337,C-61578
14806,C-45998
24177,C-58727
26770,C-62154
13789,C-44650
21508,C-55138
25345,C-60287
21648,C-55329
20993,C-54429
23495,C-57817
21478,C-55090
10901,C-41056
25035,C-59858
18634,C-51196
22572,C-56566
10324,C-40379
27833,C-63529
24699,C-59415
11584,C-41873
11418,C-41674
23212,C-57442
21440,C-55039
23553,C-57897
24287,C-58870
22960,C-57093
10046,C-40053
24044,C-58554
26655,C-62002
28003,C-63763
23191,C-57416
21471,C-55082
24136,C-58674
21702,C-55399
22830,C-56915
19234,C-52013
22661,C-56689
22625,C-56634
12346,C-42814
14142,C-45122
10264,C-40305
18454,C-50940
19025,C-51735
19298,C-52107
12806,C-43401
14752,C-45926
25101,C-59949
20102,C-53208
17503,C-49641
22784,C-56855
16264,C-47963
27600,C-63223
24891,C-59676
15227,C-46571
24302,C-58892
11874,C-42232
19182,C-51941
22101,C-55942
13278,C-43995
21448,C-55052
26213,C-61415
26263,C-61478
23989,C-58475
18388,C-50848
13580,C-44380
14912,C-46152
12379,C-42859
14183,C-45175
23681,C-58063
19805,C-52810
25298,C-60229
19887,C-52920
22019,C-55828
28791,C-64787
23666,C-58043
17097,C-49098
20472,C-53727
16326,C-48042
21083,C-54563
26549,C-61865
15692,C-47186
18043,C-50375
14642,C-45772
17235,C-49281
26496,C-61796
16789,C-48663
27334,C-62870
20113,C-53222
20352,C-53562
20987,C-54414
22311,C-56222
21525,C-55162
16617,C-48435
25381,C-60338
11263,C-41489
15205,C-46542
23524,C-57856
24409,C-59035
12478,C-42985
19337,C-52161
23642,C-58010
15918,C-47484
13171,C-43854
26036,C-61189
16609,C-48423
26316,C-61549
14769,C-45949
13578,C-44378
18336,C-50780
22201,C-56078
14749,C-45921
27560,C-63170
28726,C-64707
22910,C-57030
22667,C-56696
17559,C-49713
18619,C-51174
19877,C-52906
19460,C-52335
15932,C-47502
11676,C-41987
12924,C-43542
28073,C-63850
20835,C-54198
26286,C-61511
21666,C-55354
21859,C-55604
27204,C-62706
24925,C-59716
16385,C-48126
21980,C-55782
22304,C-56213
27893,C-63614
24163,C-58707
17638,C-49818
23276,C-57528
12387,C-42871
12256,C-42697
25389,C-60350
11618,C-41916
19341,C-52167
23145,C-57353
24679,C-59388
17678,C-49875
17023,C-48989
24998,C-59810
10432,C-40498
12394,C-42881
15586,C-47051
22616,C-56622
26954,C-62396
16631,C-48456
26109,C-61286
21205,C-54714
28593,C-64532
28767,C-64757
28863,C-64886
15071,C-46368
27976,C-63722
27922,C-63651
26716,C-62086
23190,C-57414
26853,C-62264
12304,C-42760
18418,C-50888
25679,C-60739
10177,C-40204
25490,C-60488
23618,C-57979
25181,C-60076
12177,C-42600
28305,C-64149
28710,C-64683
19196,C-51960
10953,C-41121
20148,C-53269
16202,C-47882
16202,C-47881
18512,C-51029
13416,C-44174
28665,C-64627
27598,C-63220
27928,C-63658
26740,C-62116
23753,C-58166
19966,C-53032
17500,C-49636
25968,C-61107
26972,C-62420
17277,C-49338
24727,C-59449
21955,C-55746
16687,C-48532
11499,C-41776
19748,C-52735
20421,C-53658
21224,C-54741
15435,C-46845
13303,C-44033
26532,C-61843
16685,C-48529
17802,C-50050
26056,C-61214
10643,C-40749
22335,C-56250
16084,C-47702
18818,C-51447
18024,C-50349
17923,C-50210
11836,C-42183
15825,C-47362
13305,C-44036
28285,C-64125
21002,C-54443
25695,C-60761
25476,C-60465
12497,C-43008
28193,C-64008
25721,C-60794
21835,C-55570
15676,C-47162
24122,C-58656
11494,C-41768
23117,C-57311
18502,C-51015
17699,C-49907
18197,C-50589
26359,C-61606
27314,C-62846
24382,C-58997
20061,C-53154
19031,C-51742
28462,C-64348
22914,C-57035
19371,C-52206
14915,C-46155
18911,C-51563
19626,C-52568
17830,C-50087
28300,C-64143
26734,C-62109
13210,C-43910
21324,C-54887
27528,C-63128
14335,C-45362
16744,C-48606
28595,C-64535
14072,C-45032
13764,C-44611
20388,C-53612
22851,C-56947
15730,C-47241
19688,C-52652
17735,C-49956
17132,C-49144
18914,C-51568
26665,C-62019
15842,C-47386
14686,C-45836
24623,C-59316
12227,C-42661
17265,C-49321
22498,C-56475
22916,C-57038
12262,C-42703
21576,C-55226
22651,C-56676
28062,C-63837
15040,C-46320
22161,C-56023
14739,C-45909
21924,C-55696
12249,C-42689
26628,C-61964
17053,C-49033
23960,C-58434
24032,C-58537
20896,C-54284
26643,C-61985
14702,C-45859
27545,C-63148
13204,C-43898
13189,C-43878
11102,C-41299
28661,C-64618
18178,C-50562
12174,C-42597
22460,C-56419
26749,C-62126
25095,C-59941
22460,C-56418
25770,C-60856
14491,C-45573
24703,C-59421
20714,C-54037
27443,C-63016
22568,C-56561
24655,C-59358
15750,C-47266
17150,C-49171
24045,C-58556
21762,C-55474
13591,C-44393
18495,C-51004
16359,C-48093
21701,C-55398
24269,C-58847
19822,C-52835
17073,C-49064
25415,C-60385
21595,C-55252
22405,C-56346
21774,C-55489
25469,C-60457
17254,C-49307
18320,C-50757
22068,C-55897
18555,C-51089
12080,C-42474
27461,C-63038
20936,C-54337
21568,C-55216
15269,C-46622
21032,C-54491
27892,C-63613
27399,C-62953
27880,C-63593
25737,C-60812
26152,C-61340
14434,C-45493
24287,C-58871
22872,C-56980
22291,C-56195
27988,C-63745
18575,C-51113
25219,C-60127
23420,C-57719
26726,C-62099
20442,C-53686
21393,C-54978
22391,C-56325
27484,C-63070
15741,C-47255
17890,C-50168
15585,C-47048
27722,C-63382
19858,C-52883
20959,C-54373
16647,C-48480
26549,C-61864
20279,C-53457
15157,C-46479
19457,C-52329
11153,C-41363
22898,C-57014
20587,C-53877
15609,C-47078
25949,C-61082
17803,C-50052
17784,C-50027
19043,C-51759
22570,C-56563
24418,C-59049
27516,C-63111
27935,C-63666
25030,C-59853
20153,C-53279
27026,C-62493
14028,C-44967
20645,C-53950
23616,C-57976
23459,C-57766
20620,C-53919
27565,C-63177
20357,C-53570
12457,C-42959
11225,C-41449
26662,C-62014
22432,C-56382
15094,C-46397
13822,C-44693
17113,C-49118
20195,C-53342
12809,C-43404
23282,C-57535
24862,C-59637
12634,C-43182
17435,C-49551
23675,C-58055
21819,C-55545
16414,C-48164
25656,C-60708
18909,C-51561
27185,C-62683
10083,C-40097
23322,C-57584
19838,C-52857
22566,C-56559
25680,C-60741
16432,C-48185
21797,C-55520
20208,C-53357
27879,C-63589
26417,C-61687
25944,C-61077
13809,C-44676
25400,C-60366
20946,C-54353
21913,C-55682
21001,C-54442
23162,C-57379
24455,C-59097
28086,C-63870
21265,C-54801
15377,C-46766
16346,C-48071
21386,C-54966
13924,C-44836
22656,C-56682
16835,C-48724
20978,C-54399
21638,C-55312
12453,C-42952
12099,C-42498
26644,C-61987
18487,C-50987
18901,C-51553
14167,C-45157
21714,C-55417
13293,C-44014
14117,C-45089
28188,C-64002
14556,C-45657
17937,C-50234
17937,C-50233
10825,C-40967
23376,C-57656
13981,C-44909
26067,C-61233
22497,C-56474
23556,C-57901
18337,C-50781
25638,C-60681
23857,C-58302
17718,C-49932
25132,C-59992
26523,C-61830
16638,C-48467
23911,C-58372
13744,C-44588
25015,C-59836
12871,C-43480
23088,C-57271
13582,C-44382
26836,C-62242
14521,C-45610
24318,C-58915
21712,C-55413
27453,C-63028
19130,C-51871
25176,C-60069
22426,C-56373
28796,C-64794
27909,C-63635
26255,C-61468
25544,C-60565
24815,C-59563
24609,C-59300
26942,C-62377
18067,C-50409
22655,C-56680
28372,C-64235
21109,C-54596
19290,C-52094
28477,C-64368
19216,C-51987
25856,C-60963
27324,C-62856
20500,C-53768
23675,C-58056
21289,C-54833
14947,C-46200
14384,C-45416
27119,C-62601
16592,C-48399
15298,C-46657
24793,C-59536
21810,C-55535
27433,C-63001
13051,C-43701
19878,C-52908
23788,C-58215
28764,C-64754
23207,C-57437
21931,C-55709
19191,C-51954
22632,C-56646
16726,C-48587
21876,C-55628
26852,C-62262
13427,C-44187
20512,C-53780
23535,C-57873
15072,C-46369
15649,C-47127
22491,C-56462
20245,C-53405
25574,C-60601
23217,C-57452
21950,C-55737
28230,C-64055
24047,C-58559
14782,C-45966
22246,C-56138
10608,C-40710
20747,C-54080
10261,C-40302
20457,C-53706
23387,C-57673
20679,C-53992
25001,C-59814
15026,C-46299
22601,C-56604
28465,C-64352
19474,C-52351
24260,C-58836
23175,C-57395
18974,C-51660
28750,C-64739
22246,C-56137
23316,C-57578
13435,C-44197
22598,C-56600
11363,C-41607
18577,C-51116
22927,C-57050
13663,C-44480
10651,C-40758
19885,C-52918
23125,C-57323
17903,C-50187
12874,C-43484
28252,C-64088
26366,C-61617
25955,C-61088
15709,C-47208
16522,C-48304
15503,C-46938
22270,C-56167
11853,C-42204
17524,C-49664
17356,C-49442
15115,C-46426
22285,C-56187
24634,C-59329
11549,C-41833
24530,C-59194
20855,C-54226
27365,C-62909
15203,C-46540
20628,C-53929
11190,C-41405
23239,C-57478
20176,C-53312
24820,C-59569
21020,C-54473
17875,C-50146
17519,C-49659
14222,C-45226
16345,C-48069
16742,C-48604
27189,C-62687
13574,C-44374
16965,C-48908
17675,C-49870
22377,C-56309
16813,C-48692
13515,C-44293
22034,C-55852
20950,C-54358
17707,C-49918
20199,C-53346
14253,C-45265
21800,C-55524
22348,C-56267
23707,C-58100
12076,C-42468
28616,C-64559
13172,C-43856
25434,C-60413
20210,C-53360
18493,C-50999
20815,C-54170
19005,C-51704
27187,C-62685
14755,C-45931
25880,C-60991
27393,C-62945
19583,C-52500
21830,C-55563
10684,C-40799
10464,C-40537
20141,C-53259
13949,C-44869
13849,C-44734
20272,C-53445
25280,C-60205
15345,C-46714
27065,C-62539
23350,C-57623
23599,C-57955
23991,C-58477
19050,C-51766
11633,C-41932
21079,C-54558
16083,C-47700
18902,C-51554
24340,C-58946
24303,C-58893
27238,C-62753
18326,C-50765
21453,C-55060
23569,C-57920
21259,C-54791
24312,C-58907
23672,C-58051
28194,C-64010
25688,C-60751
23617,C-57978
14823,C-46022
12588,C-43124
24100,C-58626
25504,C-60509
14395,C-45430
19309,C-52121
11886,C-42247
20825,C-54185
20887,C-54272
22654,C-56679
12279,C-42726
21773,C-55487
17058,C-49043
10592,C-40692
26001,C-61148
22675,C-56708
24856,C-59627
24622,C-59315
23585,C-57940
22074,C-55906
18343,C-50787
28231,C-64056
27478,C-63060
18700,C-51284
24403,C-59028
23328,C-57596
21613,C-55277
21532,C-55171
15354,C-46727
19870,C-52898
12300,C-42755
23770,C-58190
13284,C-44004
15341,C-46709
10211,C-40243
11622,C-41921
17985,C-50299
25635,C-60674
18650,C-51218
11777,C-42109
26002,C-61149
27807,C-63491
26527,C-61836
15140,C-46459
24593,C-59279
27813,C-63498
22192,C-56066
25834,C-60934
21772,C-55486
10455,C-40526
25493,C-60491
24841,C-59605
20321,C-53514
18341,C-50785
23768,C-58185
20658,C-53963
17909,C-50194
19631,C-52578
13650,C-44465
26817,C-62213
22985,C-57132
22879,C-56990
25061,C-59893
17740,C-49961
24138,C-58676
23634,C-58002
16556,C-48353
10518,C-40600
13726,C-44559
12516,C-43037
25605,C-60640
27588,C-63208
22787,C-56860
20000,C-53074
21540,C-55183
25073,C-59908
20533,C-53808
14818,C-46013
13010,C-43646
10835,C-40979
23762,C-58176
23537,C-57876
21515,C-55149
19400,C-52246
17118,C-49125
12794,C-43387
23811,C-58248
16514,C-48291
14872,C-46094
19484,C-52364
21894,C-55653
22085,C-55920
16016,C-47612
15445,C-46857
19564,C-52470
20417,C-53654
22140,C-55995
21369,C-54946
21504,C-55133
16981,C-48929
11055,C-41247
15333,C-46699
20461,C-53710
14059,C-45013
14004,C-44935
22046,C-55870
19979,C-53048
13736,C-44575
28415,C-64288
14507,C-45592
20543,C-53822
24756,C-59488
24599,C-59288
28149,C-63953
11320,C-41555
21614,C-55278
28201,C-64018
27830,C-63524
17778,C-50020
12270,C-42714
24535,C-59201
21584,C-55237
28028,C-63793
19366,C-52201
17868,C-50137
12535,C-43059
14682,C-45829
26825,C-62227
16704,C-48552
14889,C-46117
20677,C-53988
18372,C-50826
22266,C-56163
25777,C-60865
16958,C-48897
20310,C-53500
18382,C-50840
19101,C-51830
14726,C-45890
28490,C-64385
19631,C-52577
16587,C-48392
11279,C-41507
26214,C-61419
13835,C-44714
20531,C-53806
27546,C-63151
19434,C-52293
23591,C-57947
21195,C-54702
14187,C-45184
21242,C-54763
22226,C-56109
21162,C-54662
16373,C-48110
22762,C-56831
21242,C-54764
19180,C-51937
23582,C-57937
28002,C-63762
27741,C-63405
21244,C-54769
21497,C-55122
22245,C-56135
28617,C-64562
26452,C-61736
24948,C-59743
10009,C-40012
18848,C-51482
18493,C-51000
17021,C-48985
20917,C-54314
20552,C-53834
11952,C-42322
17498,C-49631
21637,C-55309
27345,C-62883
22619,C-56626
13292,C-44012
13107,C-43768
27224,C-62734
15839,C-47380
26960,C-62404
15449,C-46861
28262,C-64101
25996,C-61142
27849,C-63550
19747,C-52734
21157,C-54657
20271,C-53444
24127,C-58662
18437,C-50913
15434,C-46843
18715,C-51300
28401,C-64271
19896,C-52934
16432,C-48184
25858,C-60966
23155,C-57370
17291,C-49355
15548,C-46997
16246,C-47939
27136,C-62622
23985,C-58469
13254,C-43967
24489,C-59143
15721,C-47225
24472,C-59120
21855,C-55595
21394,C-54979
22894,C-57009
12180,C-42603
18455,C-50942
23894,C-58350
13227,C-43932
18610,C-51165
16524,C-48307
10319,C-40373
23056,C-57229
22837,C-56924
19941,C-52996
21596,C-55254
24699,C-59414
28554,C-64479
10949,C-41116
19533,C-52434
25177,C-60070
14028,C-44968
17144,C-49164
12381,C-42863
28468,C-64355
16925,C-48855
26189,C-61385
24840,C-59603
28074,C-63853
22129,C-55979
27266,C-62786
12214,C-42645
28217,C-64038
25894,C-61010
20885,C-54269
25837,C-60937
25427,C-60404
15884,C-47444
23476,C-57791
16571,C-48373
20726,C-54052
12517,C-43038
27601,C-63225
17870,C-50140
12160,C-42581
18352,C-50798
23856,C-58301
27514,C-63107
25841,C-60942
16720,C-48572
16288,C-47994
20203,C-53351
12201,C-42630
26370,C-61623
20973,C-54392
17479,C-49605
23042,C-57210
22036,C-55856
24071,C-58587
23008,C-57163
18713,C-51298
18525,C-51046
23920,C-58384
23386,C-57671
18065,C-50403
17387,C-49485
25482,C-60476
27620,C-63249
12680,C-43241
21258,C-54789
13917,C-44828
23305,C-57563
19255,C-52039
27658,C-63299
13822,C-44694
27058,C-62530
22993,C-57142
19832,C-52849
21863,C-55610
25114,C-59965
18237,C-50646
14919,C-46161
22735,C-56800
18155,C-50526
24709,C-59428
23878,C-58330
16303,C-48013
26150,C-61336
17178,C-49207
17752,C-49976
24389,C-59007
20581,C-53871
10050,C-40058
16488,C-48260
21101,C-54585
22231,C-56117
20938,C-54339
19205,C-51973
15678,C-47166
13676,C-44499
16591,C-48398
27773,C-63447
18295,C-50725
19591,C-52513
20488,C-53752
19665,C-52620
25004,C-59819
20671,C-53979
28043,C-63816
27561,C-63172
11046,C-41236
21753,C-55464
23780,C-58204
23953,C-58426
21506,C-55135
21043,C-54502
26162,C-61351
18726,C-51316
24257,C-58833
11243,C-41468
14660,C-45798
14974,C-46232
16234,C-47924
28855,C-64876
23169,C-57388
26232,C-61438
18102,C-50458
25385,C-60346
16147,C-47794
18990,C-51684
27984,C-63736
28573,C-64500
23433,C-57735
24691,C-59405
20510,C-53778
25788,C-60879
14590,C-45701
17480,C-49606
16810,C-48688
13961,C-44883
19332,C-52153
25300,C-60231
19687,C-52651
24116,C-58649
16476,C-48244
28583,C-64516
24023,C-58524
23955,C-58428
19496,C-52382
23001,C-57153
24416,C-59046
24867,C-59644
13174,C-43858
21008,C-54456
12556,C-43084
25774,C-60861
11607,C-41898
20877,C-54257
22411,C-56355
25412,C-60380
16262,C-47959
27898,C-63619
16901,C-48822
26889,C-62310
13316,C-44048
24288,C-58874
28228,C-64052
21843,C-55580
15860,C-47415
28452,C-64337
22828,C-56912
20927,C-54327
22930,C-57054
24320,C-58918
18177,C-50561
13394,C-44145
24090,C-58614
19554,C-52459
25241,C-60155
22987,C-57134
18071,C-50414
11020,C-41196
12858,C-43466
24196,C-58758
24196,C-58757
22337,C-56253
24572,C-59253
25744,C-60823
18541,C-51069
14319,C-45342
13741,C-44584
18821,C-51451
12409,C-42900
12409,C-42899
27209,C-62711
15066,C-46358
21785,C-55503
28747,C-64735
23962,C-58437
15723,C-47228
26549,C-61863
13658,C-44475
25076,C-59913
26244,C-61455
25730,C-60804
24822,C-59572
23763,C-58178
13230,C-43935
26574,C-61895
21824,C-55552
26137,C-61321
22112,C-55956
24502,C-59159
18950,C-51617
22621,C-56628
17221,C-49261
23484,C-57800
14697,C-45852
22626,C-56636
25131,C-59990
24769,C-59504
18349,C-50795
21654,C-55336
19277,C-52073
23117,C-57312
21271,C-54809
19903,C-52943
23568,C-57918
28386,C-64252
13830,C-44706
24233,C-58803
27765,C-63437
15165,C-46493
25732,C-60806
23808,C-58240
19355,C-52185
21425,C-55020
17755,C-49980
26009,C-61158
23091,C-57274
26073,C-61240
24115,C-58646
22376,C-56308
19750,C-52738
19690,C-52657
11962,C-42336
13499,C-44274
14458,C-45528
13953,C-44874
22221,C-56103
22604,C-56609
18000,C-50317
25055,C-59886
18479,C-50974
21820,C-55547
27114,C-62594
21149,C-54646
28756,C-64745
24865,C-59640
27175,C-62669
21689,C-55383
22014,C-55821
10290,C-40337
24557,C-59233
25525,C-60535
14065,C-45024
10623,C-40725
26600,C-61926
25183,C-60078
16164,C-47822
21187,C-54694
25712,C-60781
25157,C-60032
26024,C-61176
22248,C-56142
25583,C-60611
24759,C-59492
26204,C-61403
17510,C-49650
25308,C-60242
19109,C-51844
27165,C-62655
28754,C-64743
26142,C-61326
25829,C-60928
25860,C-60969
12565,C-43095
12303,C-42759
21282,C-54824
27673,C-63319
24235,C-58805
22160,C-56020
23033,C-57197
24230,C-58799
20760,C-54098
23059,C-57233
19225,C-52001
18154,C-50524
25475,C-60464
24944,C-59738
21529,C-55167
22365,C-56293
10197,C-40226
24586,C-59270
15358,C-46733
26613,C-61944
